Year,Donor Name,CBPF Name,Paid Amount,Pledged Amount,Total Contributions,Local Curency,Exchange Rate,Paid Amount (Local Currency),Pledged Amount (Local Currency),Total Contributions (Local Currency)
"2018,""Norway"",""DRC"",2088085.04,0,2088085.04,""NOK "",""8.100000"",16903127,0,16903127"
"2018,""Norway"",""Nigeria"",2790962.28,0,2790962.28,""NOK"",""8.240000"",23000067.27,0,23000067.27"
"2018,""Norway"",""oPt"",7174971.93,0,7174971.93,""NOK"",""8.360000"",60002604.13,0,60002604.13"
"2018,""Norway"",""Somalia"",5230808.42,0,5230808.42,""NOK "",""8.000000"",41836204,0,41836204"
"2018,""Norway"",""South Sudan"",9918121.53,0,9918121.53,""NOK "",""8.380000"",83076020,0,83076020"
"2018,""Norway"",""Sudan"",1234680.34,0,1234680.34,""NOK "",""8.210000"",10140430,0,10140430"
"2018,""Norway"",""Syria"",5173465.14,0,5173465.14,""NOK"",""8.120000"",42001310.99,0,42001310.99"
"2018,""Norway"",""Syria Cross border"",5876509.52,0,5876509.52,""NOK"",""8.170000"",48001348.94,0,48001348.94"
"2018,""Norway"",""Yemen"",4320200.43,0,4320200.43,""NOK"",""8.100000"",35001010.44,0,35001010.44"
"2018,""Philippines"",""Yemen"",10000,0,10000,""USD"",""1.000000"",10000,0,10000"
"2018,""Portugal"",""Yemen"",165136.41,0,165136.41,""USD"",""1.000000"",165136.41,0,165136.41"
"2018,""Private donations (through UNF)"",""Afghanistan"",2339.03,0,2339.03,""USD "",""1.000000"",2339,0,2339"
"2018,""Private donations (through UNF)"",""CAR"",10823.48,0,10823.48,""USD "",""1.000000"",10823,0,10823"
"2018,""Private donations (through UNF)"",""DRC"",887.25,0,887.25,""USD "",""1.000000"",887,0,887"
"2018,""Private donations (through UNF)"",""Somalia"",100158.68,0,100158.68,""USD "",""1.000000"",100159,0,100159"
"2018,""Private donations (through UNF)"",""South Sudan"",142709.94,0,142709.94,""USD "",""1.000000"",142710,0,142710"
"2018,""Private donations (through UNF)"",""Sudan"",3491.24,0,3491.24,""USD "",""1.000000"",3491,0,3491"
"2018,""Qatar"",""Afghanistan"",999960,0,999960,""USD "",""1.000000"",999960,0,999960"
"2018,""Qatar"",""Iraq"",999991.1,0,999991.1,""USD"",""1.000000"",999991.1,0,999991.1"
"2018,""Qatar"",""Lebanon"",499995.55,0,499995.55,""USD"",""1.000000"",499995.55,0,499995.55"
"2018,""Qatar"",""Syria"",499995.55,0,499995.55,""USD"",""1.000000"",499995.55,0,499995.55"
"2018,""Qatar"",""Yemen"",472899.79,0,472899.79,""USD"",""1.000000"",472899.79,0,472899.79"
"2018,""Saudi Arabia"",""Yemen"",25000000,0,25000000,""USD"",""1.000000"",25000000,0,25000000"
"2018,""Spain"",""oPt"",707547.17,0,707547.17,""EUR"",""0.850000"",600000,0,600000"
"2018,""Spain"",""Syria"",1179245.28,0,1179245.28,""EUR"",""0.850000"",1000000,0,1000000"
"2018,""Spain"",""Yemen"",589622.64,0,589622.64,""EUR"",""0.850000"",500000,0,500000"
"2018,""Sweden"",""Afghanistan"",12196080.57,0,12196080.57,""SEK "",""8.320000"",101459288,0,101459288"
"2018,""Sweden"",""CAR"",1482102.37,0,1482102.37,""SEK "",""7.880000"",11678967,0,11678967"
"2018,""Sweden"",""DRC"",12160621.2,0,12160621.2,""SEK "",""8.040000"",97827482,0,97827482"
"2018,""Sweden"",""Ethiopia"",6674819.02,0,6674819.02,""SEK"",""8.240000"",54998496.74,0,54998496.74"
"2018,""Sweden"",""Iraq"",1893890.96,0,1893890.96,""SEK"",""7.920000"",14999616.43,0,14999616.43"
"2018,""Sweden"",""Jordan"",3314696.99,0,3314696.99,""SEK"",""8.150000"",26999275.68,0,26999275.68"
"2018,""Sweden"",""Lebanon"",1893890.96,0,1893890.96,""SEK"",""7.920000"",14999616.43,0,14999616.43"
"2018,""Sweden"",""Myanmar"",1262593.98,0,1262593.98,""SEK"",""7.920000"",9999744.29,0,9999744.29"
"2018,""Sweden"",""Nigeria"",2525187.95,0,2525187.95,""SEK"",""7.920000"",19999488.58,0,19999488.58"
"2018,""Sweden"",""oPt"",3576133.06,0,3576133.06,""SEK"",""8.390000"",29999807.05,0,29999807.05"
"2018,""Sweden"",""Pakistan"",2903966.14,0,2903966.14,""SEK"",""7.920000"",22999411.86,0,22999411.86"
"2018,""Sweden"",""Somalia"",9782771.47,0,9782771.47,""SEK "",""8.520000"",83394587,0,83394587"
"2018,""Sweden"",""South Sudan"",9487464.13,0,9487464.13,""SEK "",""8.300000"",78715327,0,78715327"
"2018,""Sweden"",""Sudan"",7039986.24,0,7039986.24,""SEK "",""7.880000"",55475092,0,55475092"
"2018,""Sweden"",""Syria"",3201909.98,0,3201909.98,""SEK"",""8.120000"",25999306.1,0,25999306.1"
"2018,""Sweden"",""Syria Cross border"",3945993.98,0,3945993.98,""SEK"",""8.110000"",31999147.82,0,31999147.82"
"2018,""Sweden"",""Yemen"",10118652.11,0,10118652.11,""SEK"",""8.400000"",84999580.91,0,84999580.91"
"2018,""Switzerland"",""Afghanistan"",1119930,0,1119930,""USD "",""1.000000"",1119930,0,1119930"
"2018,""Switzerland"",""CAR"",1511182.75,0,1511182.75,""CHF "",""0.990000"",1497582,0,1497582"
"2018,""Switzerland"",""Ethiopia"",1511597.39,0,1511597.39,""CHF"",""0.990000"",1500000,0,1500000"
"2018,""Switzerland"",""Lebanon"",501504.51,0,501504.51,""CHF"",""1.000000"",500000,0,500000"
"2018,""Switzerland"",""Myanmar"",202020.2,0,202020.2,""CHF"",""0.990000"",200000,0,200000"
"2018,""Switzerland"",""Nigeria"",1518218.62,0,1518218.62,""CHF"",""0.990000"",1500000,0,1500000"
"2018,""Switzerland"",""oPt"",3014111.04,0,3014111.04,""CHF"",""1.000000"",3000000,0,3000000"
"2018,""Switzerland"",""Somalia"",1529473.23,0,1529473.23,""CHF "",""0.970000"",1477663,0,1477663"
"2018,""Switzerland"",""South Sudan"",1810736.13,0,1810736.13,""CHF "",""0.980000"",1781265,0,1781265"
"2018,""Switzerland"",""Sudan"",994332.31,0,994332.31,""CHF "",""1.000000"",997315,0,997315"
"2018,""Switzerland"",""Syria"",1015228.43,0,1015228.43,""CHF"",""0.980000"",1000000,0,1000000"
"2018,""Switzerland"",""Syria Cross border"",2526858.7,0,2526858.7,""CHF"",""0.990000"",2500000,0,2500000"
"2018,""Switzerland"",""Yemen"",3544189.77,0,3544189.77,""CHF"",""0.990000"",3500000,0,3500000"
"2018,""United Arab Emirates"",""Yemen"",25000000,0,25000000,""USD"",""1.000000"",25000000,0,25000000"
"2018,""United Kingdom"",""Afghanistan"",24011950,0,24011950,""GBP "",""0.770000"",18539504,0,18539504"
"2018,""United Kingdom"",""CAR"",8354890,0,8354890,""GBP "",""0.760000"",6326759,0,6326759"
"2018,""United Kingdom"",""DRC"",36518818.5,0,36518818.5,""GBP "",""0.780000"",28452623,0,28452623"
"2018,""United Kingdom"",""Ethiopia"",25512640.01,0,25512640.01,""GBP"",""0.750000"",19200000,0,19200000"
"2018,""United Kingdom"",""Iraq"",17170379.45,0,17170379.45,""GBP"",""0.770000"",13200000,0,13200000"
"2018,""United Kingdom"",""Myanmar"",3342245.99,0,3342245.99,""GBP"",""0.750000"",2500000,0,2500000"
"2018,""United Kingdom"",""Pakistan"",4078167.9,0,4078167.9,""GBP"",""0.740000"",3000000,0,3000000"
"2018,""United Kingdom"",""Somalia"",6441980,0,6441980,""GBP "",""0.770000"",4951454,0,4951454"
"2018,""United Kingdom"",""South Sudan"",16846050,0,16846050,""GBP "",""0.770000"",13036574,0,13036574"
"2018,""United Kingdom"",""Sudan"",23319400,0,23319400,""GBP "",""0.760000"",17724135,0,17724135"
"2018,""United Kingdom"",""Syria"",1278772.38,0,1278772.38,""GBP"",""0.780000"",1000000,0,1000000"
"2018,""United Kingdom"",""Syria Cross border"",44771663.96,0,44771663.96,""GBP"",""0.780000"",35000000,0,35000000"
"2018,""United Kingdom"",""Yemen"",39186129,0,39186129,""GBP"",""0.770000"",30000000,0,30000000"
"2018,""United States"",""Ethiopia"",14750000,0,14750000,""USD"",""1.000000"",14750000,0,14750000"
"2018,""United States"",""Iraq"",10000000,0,10000000,""USD"",""1.000000"",10000000,0,10000000"
"2018,""United States"",""Myanmar"",4250000,0,4250000,""USD"",""1.000000"",4250000,0,4250000"
"2018,""United States"",""Yemen"",5000000,0,5000000,""USD"",""1.000000"",5000000,0,5000000"
"2019,""Australia"",""Afghanistan"",3593985.62,0,3593985.62,""AUD "",""1.420000"",5117836,0,5117836"
"2019,""Australia"",""Myanmar"",3538018.69,0,3538018.69,""AUD"",""1.410000"",4999872.5,0,4999872.5"
"2019,""Australia"",""Somalia"",5289228.98,0,5289228.98,""AUD "",""1.400000"",7423428,0,7423428"
"2019,""Australia"",""South Sudan"",2839592.9,0,2839592.9,""AUD "",""1.390000"",3949874,0,3949874"
"2019,""Azerbaijan"",""Yemen"",20000,0,20000,""USD"",""1.000000"",20000,0,20000"
"2019,""Belgium"",""CAR"",2251000,0,2251000,""EUR "",""0.880000"",1980880,0,1980880"
"2019,""Belgium"",""DRC"",6168071,0,6168071,""EUR "",""0.890000"",5484549,0,5484549"
"2019,""Belgium"",""Iraq"",4545454.55,0,4545454.55,""EUR"",""0.880000"",4000000,0,4000000"
"2019,""Belgium"",""Jordan"",1136363.64,0,1136363.64,""EUR"",""0.880000"",1000000,0,1000000"
"2019,""Belgium"",""Lebanon"",1704545.45,0,1704545.45,""EUR"",""0.880000"",1500000,0,1500000"
"2019,""Belgium"",""Nigeria"",3409090.91,0,3409090.91,""EUR"",""0.880000"",3000000,0,3000000"
"2019,""Belgium"",""oPt"",3977272.73,0,3977272.73,""EUR"",""0.880000"",3500000,0,3500000"
"2019,""Belgium"",""South Sudan"",3376500,0,3376500,""EUR "",""0.880000"",2971320,0,2971320"
"2019,""Belgium"",""Syria"",7954545.45,0,7954545.45,""EUR"",""0.880000"",7000000,0,7000000"
"2019,""Belgium"",""Syria Cross border"",7954545.45,0,7954545.45,""EUR"",""0.880000"",7000000,0,7000000"
"2019,""Belgium"",""Yemen"",5681818.18,0,5681818.18,""EUR"",""0.880000"",5000000,0,5000000"
"2019,""Canada"",""Afghanistan"",757182.27,0,757182.27,""CAD "",""1.340000"",1012789,0,1012789"
"2019,""Canada"",""CAR"",762266,0,762266,""CAD "",""1.350000"",1028297,0,1028297"
"2019,""Canada"",""DRC"",2850712.68,0,2850712.68,""CAD "",""1.340000"",3814254,0,3814254"
"2019,""Canada"",""Ethiopia"",745291.44,0,745291.44,""CAD"",""1.340000"",1000181.11,0,1000181.11"
"2019,""Canada"",""Iraq"",377210.45,0,377210.45,""CAD"",""1.330000"",500181.06,0,500181.06"
"2019,""Canada"",""Myanmar"",743658.08,0,743658.08,""CAD"",""1.350000"",1000220.12,0,1000220.12"
"2019,""Canada"",""Pakistan"",453733.55,0,453733.55,""CAD"",""1.320000"",599835.75,0,599835.75"
"2019,""Canada"",""Somalia"",1442460.26,0,1442460.26,""CAD "",""1.350000"",1942994,0,1942994"
"2019,""Canada"",""South Sudan"",764906.11,0,764906.11,""CAD "",""1.310000"",1003557,0,1003557"
"2019,""Canada"",""Syria"",3752924.39,0,3752924.39,""CAD"",""1.330000"",5000720.03,0,5000720.03"
"2019,""Canada"",""Syria Cross border"",1879910.35,0,1879910.35,""CAD"",""1.330000"",2500246.28,0,2500246.28"
"2019,""Canada"",""Yemen"",5250119.36,0,5250119.36,""CAD"",""1.330000"",6998409.11,0,6998409.11"
"2019,""Cyprus"",""Yemen"",56818.18,0,56818.18,""EUR"",""0.880000"",50000,0,50000"
"2019,""Czech Republic"",""Ethiopia"",430607.59,0,430607.59,""CZK"",""23.220000"",10000000.06,0,10000000.06"
"2019,""Denmark"",""Afghanistan"",5224094.24,0,5224094.24,""DKK "",""6.730000"",35132034,0,35132034"
"2019,""Denmark"",""CAR"",3043167.33,0,3043167.33,""DKK "",""6.500000"",19789717,0,19789717"
"2019,""Denmark"",""Ethiopia"",4143635.32,0,4143635.32,""DKK"",""6.760000"",27998543.86,0,27998543.86"
"2019,""Denmark"",""Lebanon"",1517344.8,0,1517344.8,""DKK"",""6.590000"",9999302.23,0,9999302.23"
"2019,""Denmark"",""oPt"",2204320.14,0,2204320.14,""DKK"",""6.800000"",15000398.55,0,15000398.55"
"2019,""Denmark"",""Somalia"",7191743.86,0,7191743.86,""DKK "",""6.630000"",47688894,0,47688894"
"2019,""Denmark"",""South Sudan"",3815570.58,0,3815570.58,""DKK "",""6.500000"",24812655,0,24812655"
"2019,""Denmark"",""Syria"",5310669.27,0,5310669.27,""DKK"",""6.590000"",35002621.16,0,35002621.16"
"2019,""Denmark"",""Syria Cross border"",3744245.99,0,3744245.99,""DKK"",""6.680000"",25000330.48,0,25000330.48"
"2019,""Denmark"",""Yemen"",9746209.42,0,9746209.42,""DKK"",""6.670000"",65002187.09,0,65002187.09"
"2019,""Estonia"",""Ukraine"",56882.82,0,56882.82,""EUR"",""0.880000"",50000,0,50000"
"2019,""France"",""Syria Cross border"",11479397.94,0,11479397.94,""EUR"",""0.890000"",10270000,0,10270000"
"2019,""Germany"",""Afghanistan"",3222746.1,0,3222746.1,""EUR "",""0.900000"",2904721,0,2904721"
"2019,""Germany"",""CAR"",5599500,0,5599500,""EUR "",""0.900000"",5022752,0,5022752"
"2019,""Germany"",""DRC"",11217000,0,11217000,""EUR "",""0.900000"",10084083,0,10084083"
"2019,""Germany"",""Ethiopia"",11273957.16,0,11273957.16,""EUR"",""0.890000"",10000000,0,10000000"
"2019,""Germany"",""Iraq"",1137656.43,0,1137656.43,""EUR"",""0.880000"",1000000,0,1000000"
"2019,""Germany"",""Jordan"",2200220.02,0,2200220.02,""EUR"",""0.910000"",2000000,0,2000000"
"2019,""Germany"",""Lebanon"",2750275.03,0,2750275.03,""EUR"",""0.910000"",2500000,0,2500000"
"2019,""Germany"",""Myanmar"",1668524.71,0,1668524.71,""EUR"",""0.900000"",1500000,0,1500000"
"2019,""Germany"",""Nigeria"",6825938.57,0,6825938.57,""EUR"",""0.880000"",6000000,0,6000000"
"2019,""Germany"",""oPt"",12471409.54,0,12471409.54,""EUR"",""0.900000"",11230838.3,0,11230838.3"
"2019,""Germany"",""Somalia"",13460552,0,13460552,""EUR "",""0.890000"",11988096,0,11988096"
"2019,""Germany"",""South Sudan"",14618350,0,14618350,""EUR "",""0.890000"",12960409,0,12960409"
"2019,""Germany"",""Sudan"",3337905,0,3337905,""EUR "",""0.910000"",3050845,0,3050845"
"2019,""Germany"",""Syria"",2229654.4,0,2229654.4,""EUR"",""0.900000"",2000000,0,2000000"
"2019,""Germany"",""Syria Cross border"",29754608.19,0,29754608.19,""EUR"",""0.900000"",26661075,0,26661075"
"2019,""Germany"",""Ukraine"",2779709.41,0,2779709.41,""EUR"",""0.900000"",2500000,0,2500000"
"2019,""Germany"",""Yemen"",42142876.5,0,42142876.5,""EUR"",""0.900000"",37830000,0,37830000"
"2019,""Iceland"",""Lebanon"",198838.78,0,198838.78,""ISK"",""125.730000"",24999999.81,0,24999999.81"
"2019,""Iceland"",""Syria"",198838.78,0,198838.78,""ISK"",""125.730000"",24999999.81,0,24999999.81"
"2019,""Ireland"",""CAR"",3366576,0,3366576,""EUR "",""0.880000"",2959220,0,2959220"
"2019,""Ireland"",""DRC"",3381876,0,3381876,""EUR "",""0.880000"",2976051,0,2976051"
"2019,""Ireland"",""Ethiopia"",3373511.27,0,3373511.27,""EUR"",""0.900000"",3030000,0,3030000"
"2019,""Ireland"",""Iraq"",1137656.43,0,1137656.43,""EUR"",""0.880000"",1000000,0,1000000"
"2019,""Ireland"",""Jordan"",561167.23,0,561167.23,""EUR"",""0.890000"",500000,0,500000"
"2019,""Ireland"",""Lebanon"",2244668.91,0,2244668.91,""EUR"",""0.890000"",2000000,0,2000000"
"2019,""Ireland"",""Nigeria"",1136363.64,0,1136363.64,""EUR"",""0.880000"",1000000,0,1000000"
"2019,""Ireland"",""oPt"",330033,0,330033,""EUR"",""0.910000"",300000,0,300000"
"2019,""Ireland"",""Somalia"",3378576,0,3378576,""EUR "",""0.880000"",2969768,0,2969768"
"2019,""Ireland"",""South Sudan"",4504776,0,4504776,""EUR "",""0.880000"",3959698,0,3959698"
"2019,""Ireland"",""Sudan"",3439221,0,3439221,""EUR "",""0.880000"",3024349,0,3024349"
"2019,""Ireland"",""Syria Cross border"",2805836.14,0,2805836.14,""EUR"",""0.890000"",2500000,0,2500000"
"2019,""Ireland"",""Yemen"",5688282.14,0,5688282.14,""EUR"",""0.880000"",5000000,0,5000000"
"2019,""Italy"",""Ethiopia"",551267.92,0,551267.92,""EUR"",""0.910000"",500000,0,500000"
"2019,""Italy"",""Iraq"",550055.01,0,550055.01,""EUR"",""0.910000"",500000,0,500000"
"2019,""Italy"",""Jordan"",550055.01,0,550055.01,""EUR"",""0.910000"",500000,0,500000"
"2019,""Italy"",""Lebanon"",1100110.01,0,1100110.01,""EUR"",""0.910000"",1000000,0,1000000"
"2019,""Italy"",""oPt"",550055.01,0,550055.01,""EUR"",""0.910000"",500000,0,500000"
"2019,""Italy"",""Syria"",2197802.2,0,2197802.2,""EUR"",""0.910000"",2000000,0,2000000"
"2019,""Japan"",""Syria"",400000,0,400000,""USD"",""1.000000"",400000,0,400000"
"2019,""Jersey"",""CAR"",578006.8,0,578006.8,""GBP "",""0.780000"",452987,0,452987"
"2019,""Jersey"",""Syria"",451280.78,0,451280.78,""GBP"",""0.780000"",350000,0,350000"
"2019,""Jersey"",""Yemen"",515630.84,0,515630.84,""GBP"",""0.780000"",400000,0,400000"
"2019,""Korea, Republic of"",""Afghanistan"",1000000,0,1000000,""USD "",""1.000000"",1000000,0,1000000"
"2019,""Korea, Republic of"",""CAR"",200000,0,200000,""USD "",""1.000000"",200000,0,200000"
"2019,""Korea, Republic of"",""Ethiopia"",200000,0,200000,""USD"",""1.000000"",200000,0,200000"
"2019,""Korea, Republic of"",""Nigeria"",500000,0,500000,""USD"",""1.000000"",500000,0,500000"
"2019,""Korea, Republic of"",""Somalia"",200000,0,200000,""USD "",""1.000000"",200000,0,200000"
"2019,""Korea, Republic of"",""South Sudan"",500000,0,500000,""USD "",""1.000000"",500000,0,500000"
"2019,""Korea, Republic of"",""Sudan"",800000,0,800000,""USD "",""1.000000"",800000,0,800000"
"2019,""Korea, Republic of"",""Syria"",1000000,0,1000000,""USD"",""1.000000"",1000000,0,1000000"
"2019,""Korea, Republic of"",""Syria Cross border"",1000000,0,1000000,""USD"",""1.000000"",1000000,0,1000000"
"2019,""Korea, Republic of"",""Ukraine"",400000,0,400000,""USD"",""1.000000"",400000,0,400000"
"2019,""Korea, Republic of"",""Yemen"",2000000,0,2000000,""USD"",""1.000000"",2000000,0,2000000"
"2019,""Kuwait"",""Yemen"",2000000,0,2000000,""USD"",""1.000000"",2000000,0,2000000"
"2019,""Lithuania"",""Ukraine"",109409.19,0,109409.19,""EUR"",""0.910000"",100000,0,100000"
"2019,""Lithuania"",""Yemen"",22753.13,0,22753.13,""EUR"",""0.880000"",20000,0,20000"
"2019,""Luxembourg"",""CAR"",397727.27,0,397727.27,""EUR "",""0.880000"",350000,0,350000"
"2019,""Luxembourg"",""DRC"",397727.27,0,397727.27,""EUR "",""0.880000"",350000,0,350000"
"2019,""Luxembourg"",""Iraq"",397727.27,0,397727.27,""EUR"",""0.880000"",350000,0,350000"
"2019,""Luxembourg"",""Myanmar"",397727.27,0,397727.27,""EUR"",""0.880000"",350000,0,350000"
"2019,""Luxembourg"",""Nigeria"",397727.27,0,397727.27,""EUR"",""0.880000"",350000,0,350000"
"2019,""Luxembourg"",""South Sudan"",397727.27,0,397727.27,""EUR "",""0.880000"",350000,0,350000"
"2019,""Luxembourg"",""Syria"",397727.27,0,397727.27,""EUR"",""0.880000"",350000,0,350000"
"2019,""Luxembourg"",""Ukraine"",388888.89,0,388888.89,""EUR"",""0.900000"",350000,0,350000"
"2019,""Luxembourg"",""Yemen"",397727.27,0,397727.27,""EUR"",""0.880000"",350000,0,350000"
"2019,""Malaysia"",""Ethiopia"",10000,0,10000,""USD"",""1.000000"",10000,0,10000"
"2019,""Malaysia"",""Iraq"",100000,0,100000,""USD"",""1.000000"",100000,0,100000"
"2019,""Malaysia"",""Nigeria"",10000,0,10000,""USD"",""1.000000"",10000,0,10000"
"2019,""Malaysia"",""Yemen"",100000,0,100000,""USD"",""1.000000"",100000,0,100000"
"2019,""Malta"",""Yemen"",54945.05,0,54945.05,""EUR"",""0.910000"",50000,0,50000"
"2019,""Monaco"",""Yemen"",113765.64,0,113765.64,""EUR"",""0.880000"",100000,0,100000"
"2019,""Netherlands"",""DRC"",7793443,0,7793443,""EUR "",""0.910000"",7084240,0,7084240"
"2019,""Netherlands"",""Iraq"",5574136.01,0,5574136.01,""EUR"",""0.900000"",5000000,0,5000000"
"2019,""Netherlands"",""Nigeria"",5574136.01,0,5574136.01,""EUR"",""0.900000"",5000000,0,5000000"
"2019,""Netherlands"",""Somalia"",6786000,0,6786000,""EUR "",""0.900000"",6100614,0,6100614"
"2019,""Netherlands"",""South Sudan"",7793443,0,7793443,""EUR "",""0.910000"",7084240,0,7084240"
"2019,""Netherlands"",""Sudan"",2226698,0,2226698,""EUR "",""0.910000"",2024068,0,2024068"
"2019,""Netherlands"",""Syria"",5406911.93,0,5406911.93,""EUR"",""0.900000"",4850000,0,4850000"
"2019,""Netherlands"",""Syria Cross border"",8593037.4,0,8593037.4,""EUR"",""0.890000"",7650000,0,7650000"
"2019,""Netherlands"",""Yemen"",12922333.7,0,12922333.7,""EUR"",""0.900000"",11600000,0,11600000"
"2019,""New Zealand"",""Ethiopia"",1283250.74,0,1283250.74,""NZD"",""1.560000"",2000587.9,0,2000587.9"
"2019,""New Zealand"",""Myanmar"",962438.06,0,962438.06,""NZD"",""1.560000"",1500440.94,0,1500440.94"
"2019,""Norway"",""Afghanistan"",1539570.21,0,1539570.21,""NOK "",""8.750000"",13476947,0,13476947"
"2019,""Norway"",""DRC"",1009709.3,0,1009709.3,""NOK "",""9.080000"",9165131,0,9165131"
"2019,""Norway"",""Nigeria"",3917101.96,0,3917101.96,""NOK"",""8.940000"",35001342.1,0,35001342.1"
"2019,""Norway"",""oPt"",1086524.16,0,1086524.16,""NOK"",""9.200000"",10000368.33,0,10000368.33"
"2019,""Norway"",""Somalia"",5569084.6,0,5569084.6,""NOK "",""8.920000"",49688853,0,49688853"
"2019,""Norway"",""South Sudan"",7939619.69,0,7939619.69,""NOK "",""8.670000"",68827286,0,68827286"
"2019,""Norway"",""Sudan"",575996.87,0,575996.87,""NOK "",""8.760000"",5042853,0,5042853"
"2019,""Norway"",""Syria"",9796758.42,0,9796758.42,""NOK"",""8.880000"",86998592.38,0,86998592.38"
"2019,""Norway"",""Syria Cross border"",8652901.22,0,8652901.22,""NOK"",""8.900000"",76998992.73,0,76998992.73"
"2019,""Norway"",""Ukraine"",722156.84,0,722156.84,""NOK"",""9.000000"",6500088.16,0,6500088.16"
"2019,""Norway"",""Yemen"",3685037.68,0,3685037.68,""NOK"",""8.680000"",31999283.13,0,31999283.13"
"2019,""Philippines"",""Yemen"",10000,0,10000,""USD"",""1.000000"",10000,0,10000"
"2019,""Poland"",""Ukraine"",516184.88,0,516184.88,""PLN"",""3.880000"",2000216.41,0,2000216.41"
"2019,""Qatar"",""Afghanistan"",999960,0,999960,""USD "",""1.000000"",999960,0,999960"
"2019,""Qatar"",""Iraq"",999994,0,999994,""USD"",""1.000000"",999994,0,999994"
"2019,""Qatar"",""Lebanon"",499997,0,499997,""USD"",""1.000000"",499997,0,499997"
"2019,""Qatar"",""Syria"",999994,0,999994,""USD"",""1.000000"",999994,0,999994"
"2019,""Spain"",""Nigeria"",287026.41,0,287026.41,""EUR"",""0.870000"",250000,0,250000"
"2019,""Spain"",""oPt"",663716.81,0,663716.81,""EUR"",""0.900000"",600000,0,600000"
"2019,""Spain"",""Syria"",1659292.03,0,1659292.03,""EUR"",""0.900000"",1500000,0,1500000"
"2019,""Spain"",""Yemen"",553097.34,0,553097.34,""EUR"",""0.900000"",500000,0,500000"
"2019,""Sweden"",""Afghanistan"",9345093.06,0,9345093.06,""SEK "",""9.270000"",86646480,0,86646480"
"2019,""Sweden"",""CAR"",1631568.77,0,1631568.77,""SEK "",""9.090000"",14832592,0,14832592"
"2019,""Sweden"",""DRC"",10811473.78,0,10811473.78,""SEK "",""9.180000"",99223848,0,99223848"
"2019,""Sweden"",""Ethiopia"",7725706.75,0,7725706.75,""SEK"",""9.320000"",72002518,0,72002518"
"2019,""Sweden"",""Iraq"",1514069.52,0,1514069.52,""SEK"",""9.250000"",14000600.89,0,14000600.89"
"2019,""Sweden"",""Jordan"",1081478.23,0,1081478.23,""SEK"",""9.250000"",10000429.21,0,10000429.21"
"2019,""Sweden"",""Lebanon"",2664373.39,0,2664373.39,""SEK"",""9.380000"",25000131.01,0,25000131.01"
"2019,""Sweden"",""Myanmar"",865182.59,0,865182.59,""SEK"",""9.250000"",8000343.37,0,8000343.37"
"2019,""Sweden"",""Nigeria"",3802685.82,0,3802685.82,""SEK"",""9.340000"",35501180.31,0,35501180.31"
"2019,""Sweden"",""oPt"",2162956.46,0,2162956.46,""SEK"",""9.250000"",20000858.42,0,20000858.42"
"2019,""Sweden"",""Pakistan"",2487399.93,0,2487399.93,""SEK"",""9.250000"",23000987.18,0,23000987.18"
"2019,""Sweden"",""Somalia"",8618021.64,0,8618021.64,""SEK "",""9.410000"",81137956,0,81137956"
"2019,""Sweden"",""South Sudan"",6481529.38,0,6481529.38,""SEK "",""9.190000"",59583781,0,59583781"
"2019,""Sweden"",""Sudan"",7555437.55,0,7555437.55,""SEK "",""9.190000"",69417188,0,69417188"
"2019,""Sweden"",""Syria"",6891651.28,0,6891651.28,""SEK"",""9.430000"",65001311.21,0,65001311.21"
"2019,""Sweden"",""Syria Cross border"",6363099.47,0,6363099.47,""SEK"",""9.430000"",60001211.07,0,60001211.07"
"2019,""Sweden"",""Ukraine"",1077483.32,0,1077483.32,""SEK"",""9.280000"",10000122.69,0,10000122.69"
"2019,""Sweden"",""Yemen"",8111086.74,0,8111086.74,""SEK"",""9.250000"",75003219.07,0,75003219.07"
"2019,""Switzerland"",""Afghanistan"",599965,0,599965,""USD "",""1.000000"",599965,0,599965"
"2019,""Switzerland"",""CAR"",653225.63,0,653225.63,""CHF "",""0.990000"",648000,0,648000"
"2019,""Switzerland"",""Ethiopia"",1028806.58,0,1028806.58,""CHF"",""0.970000"",1000000,0,1000000"
"2019,""Switzerland"",""Lebanon"",495540.14,0,495540.14,""CHF"",""1.010000"",500000,0,500000"
"2019,""Switzerland"",""Myanmar"",813008.13,0,813008.13,""CHF"",""0.980000"",800000,0,800000"
"2019,""Switzerland"",""Nigeria"",792864.22,0,792864.22,""CHF"",""1.010000"",800000,0,800000"
"2019,""Switzerland"",""oPt"",2981433.93,0,2981433.93,""CHF"",""1.010000"",3000000,0,3000000"
"2019,""Switzerland"",""Somalia"",505221.46,0,505221.46,""CHF "",""1.010000"",509768,0,509768"
"2019,""Switzerland"",""Somalia"",1579064,0,1579064,""USD "",""1.000000"",1579064,0,1579064"
"2019,""Switzerland"",""South Sudan"",1997203.91,0,1997203.91,""CHF "",""1.010000"",2015179,0,2015179"
"2019,""Switzerland"",""Sudan"",3037796.42,0,3037796.42,""CHF "",""0.980000"",2983078,0,2983078"
"2019,""Switzerland"",""Syria"",3290195.19,0,3290195.19,""CHF"",""1.010000"",3330000,0,3330000"
"2019,""Switzerland"",""Syria Cross border"",1510068.48,0,1510068.48,""CHF"",""0.990000"",1500000,0,1500000"
